date,store_id,cat_id,units,avg_price,snap,is_event,wday,month,year,units_lag1,units_lag7,units_lag14,units_lag28,units_lag365
2012-12-31,CA_1,FOODS,2974,3.284059,0,0,3,12,2012,3111.0,2731.0,2378.0,2847.0,2054.0
2013-01-01,CA_1,FOODS,1888,3.284059,1,1,4,1,2013,2974.0,0.0,2397.0,2189.0,2926.0
2013-01-02,CA_1,FOODS,2508,3.284059,1,0,5,1,2013,1888.0,2045.0,2212.0,2188.0,2504.0
2013-01-03,CA_1,FOODS,2813,3.284059,1,0,6,1,2013,2508.0,2079.0,2529.0,2372.0,2332.0
2013-01-04,CA_1,FOODS,2962,3.284059,1,0,7,1,2013,2813.0,2415.0,2824.0,2879.0,2613.0
2013-01-05,CA_1,FOODS,3320,3.2802765,1,0,1,1,2013,2962.0,2781.0,3524.0,3678.0,2692.0
2013-01-06,CA_1,FOODS,3557,3.2802765,1,0,2,1,2013,3320.0,3111.0,3309.0,3622.0,3523.0
2013-01-07,CA_1,FOODS,2847,3.2802765,1,1,3,1,2013,3557.0,2974.0,2731.0,2869.0,3510.0
2013-01-08,CA_1,FOODS,2449,3.2802765,1,0,4,1,2013,2847.0,1888.0,0.0,2275.0,2875.0
2013-01-09,CA_1,FOODS,2118,3.2802765,1,0,5,1,2013,2449.0,2508.0,2045.0,2169.0,2354.0
2013-01-10,CA_1,FOODS,2543,3.2802765,1,0,6,1,2013,2118.0,2813.0,2079.0,2100.0,2164.0
2013-01-11,CA_1,FOODS,2837,3.2802765,0,0,7,1,2013,2543.0,2962.0,2415.0,2614.0,1901.0
2013-01-12,CA_1,FOODS,3694,3.2770982,0,0,1,1,2013,2837.0,3320.0,2781.0,3305.0,2657.0
2013-01-13,CA_1,FOODS,3351,3.2770982,0,0,2,1,2013,3694.0,3557.0,3111.0,3269.0,3145.0
2013-01-14,CA_1,FOODS,2295,3.2770982,0,0,3,1,2013,3351.0,2847.0,2974.0,2378.0,3070.0
2013-01-15,CA_1,FOODS,2194,3.2770982,0,0,4,1,2013,2295.0,2449.0,1888.0,2397.0,2765.0
2013-01-16,CA_1,FOODS,1992,3.2770982,0,0,5,1,2013,2194.0,2118.0,2508.0,2212.0,2111.0
2013-01-17,CA_1,FOODS,2150,3.2770982,0,0,6,1,2013,1992.0,2543.0,2813.0,2529.0,2017.0
2013-01-18,CA_1,FOODS,2619,3.2770982,0,0,7,1,2013,2150.0,2837.0,2962.0,2824.0,2033.0
2013-01-19,CA_1,FOODS,3533,3.2760568,0,0,1,1,2013,2619.0,3694.0,3320.0,3524.0,2447.0
2013-01-20,CA_1,FOODS,2966,3.2760568,0,0,2,1,2013,3533.0,3351.0,3557.0,3309.0,3766.0
2013-01-21,CA_1,FOODS,2537,3.2760568,0,1,3,1,2013,2966.0,2295.0,2847.0,2731.0,3054.0
2013-01-22,CA_1,FOODS,1922,3.2760568,0,0,4,1,2013,2537.0,2194.0,2449.0,0.0,1969.0
2013-01-23,CA_1,FOODS,1807,3.2760568,0,0,5,1,2013,1922.0,1992.0,2118.0,2045.0,1947.0
2013-01-24,CA_1,FOODS,1857,3.2760568,0,0,6,1,2013,1807.0,2150.0,2543.0,2079.0,1788.0
2013-01-25,CA_1,FOODS,2264,3.2760568,0,0,7,1,2013,1857.0,2619.0,2837.0,2415.0,1805.0
2013-01-26,CA_1,FOODS,3307,3.2966259,0,0,1,1,2013,2264.0,3533.0,3694.0,2781.0,2506.0
2013-01-27,CA_1,FOODS,3102,3.2966259,0,0,2,1,2013,3307.0,2966.0,3351.0,3111.0,3082.0
2013-01-28,CA_1,FOODS,2088,3.2966259,0,0,3,1,2013,3102.0,2537.0,2295.0,2974.0,3135.0
2013-01-29,CA_1,FOODS,2012,3.2966259,0,0,4,1,2013,2088.0,1922.0,2194.0,1888.0,2167.0
2013-01-30,CA_1,FOODS,1717,3.2966259,0,0,5,1,2013,2012.0,1807.0,1992.0,2508.0,2163.0
2013-01-31,CA_1,FOODS,2116,3.2966259,0,0,6,1,2013,1717.0,1857.0,2150.0,2813.0,2394.0
2013-02-01,CA_1,FOODS,3039,3.2966259,1,0,7,2,2013,2116.0,2264.0,2619.0,2962.0,2502.0
2013-02-02,CA_1,FOODS,4472,3.3042872,1,0,1,2,2013,3039.0,3307.0,3533.0,3320.0,3134.0
2013-02-03,CA_1,FOODS,3046,3.3042872,1,1,2,2,2013,4472.0,3102.0,2966.0,3557.0,4370.0
2013-02-04,CA_1,FOODS,2214,3.3042872,1,0,3,2,2013,3046.0,2088.0,2537.0,2847.0,3743.0
2013-02-05,CA_1,FOODS,2252,3.3042872,1,0,4,2,2013,2214.0,2012.0,1922.0,2449.0,2665.0
2013-02-06,CA_1,FOODS,2283,3.3042872,1,0,5,2,2013,2252.0,1717.0,1807.0,2118.0,2392.0
2013-02-07,CA_1,FOODS,2442,3.3042872,1,0,6,2,2013,2283.0,2116.0,1857.0,2543.0,2362.0
2013-02-08,CA_1,FOODS,2849,3.3042872,1,0,7,2,2013,2442.0,3039.0,2264.0,2837.0,2303.0
2013-02-09,CA_1,FOODS,3843,3.292961,1,0,1,2,2013,2849.0,4472.0,3307.0,3694.0,2773.0
2013-02-10,CA_1,FOODS,3969,3.292961,1,0,2,2,2013,3843.0,3046.0,3102.0,3351.0,4082.0
2013-02-11,CA_1,FOODS,2885,3.292961,0,0,3,2,2013,3969.0,2214.0,2088.0,2295.0,4031.0
2013-02-12,CA_1,FOODS,2165,3.292961,0,0,4,2,2013,2885.0,2252.0,2012.0,2194.0,2966.0
2013-02-13,CA_1,FOODS,2541,3.292961,0,1,5,2,2013,2165.0,2283.0,1717.0,1992.0,1997.0
2013-02-14,CA_1,FOODS,2045,3.292961,0,1,6,2,2013,2541.0,2442.0,2116.0,2150.0,1938.0
2013-02-15,CA_1,FOODS,2765,3.292961,0,0,7,2,2013,2045.0,2849.0,3039.0,2619.0,2045.0
2013-02-16,CA_1,FOODS,3350,3.280655,0,0,1,2,2013,2765.0,3843.0,4472.0,3533.0,2420.0
2013-02-17,CA_1,FOODS,3282,3.280655,0,0,2,2,2013,3350.0,3969.0,3046.0,2966.0,3314.0
2013-02-18,CA_1,FOODS,2591,3.280655,0,1,3,2,2013,3282.0,2885.0,2214.0,2537.0,3376.0
2013-02-19,CA_1,FOODS,1989,3.280655,0,0,4,2,2013,2591.0,2165.0,2252.0,1922.0,2770.0
2013-02-20,CA_1,FOODS,2286,3.280655,0,1,5,2,2013,1989.0,2541.0,2283.0,1807.0,2045.0
2013-02-21,CA_1,FOODS,2309,3.280655,0,0,6,2,2013,2286.0,2045.0,2442.0,1857.0,2006.0
2013-02-22,CA_1,FOODS,2790,3.280655,0,0,7,2,2013,2309.0,2765.0,2849.0,2264.0,2035.0
2013-02-23,CA_1,FOODS,3208,3.2721028,0,0,1,2,2013,2790.0,3350.0,3843.0,3307.0,2503.0
2013-02-24,CA_1,FOODS,3229,3.2721028,0,1,2,2,2013,3208.0,3282.0,3969.0,3102.0,3481.0
2013-02-25,CA_1,FOODS,2261,3.2721028,0,0,3,2,2013,3229.0,2591.0,2885.0,2088.0,3415.0
2013-02-26,CA_1,FOODS,2026,3.2721028,0,0,4,2,2013,2261.0,1989.0,2165.0,2012.0,2197.0
2013-02-27,CA_1,FOODS,2036,3.2721028,0,0,5,2,2013,2026.0,2286.0,2541.0,1717.0,2011.0
2013-02-28,CA_1,FOODS,2105,3.2721028,0,0,6,2,2013,2036.0,2309.0,2045.0,2116.0,2025.0
2013-03-01,CA_1,FOODS,2699,3.2721028,1,0,7,3,2013,2105.0,2790.0,2765.0,3039.0,2538.0
2013-03-02,CA_1,FOODS,3680,3.2741537,1,0,1,3,2013,2699.0,3208.0,3350.0,4472.0,2915.0
2013-03-03,CA_1,FOODS,4006,3.2741537,1,0,2,3,2013,3680.0,3229.0,3282.0,3046.0,3843.0
2013-03-04,CA_1,FOODS,2656,3.2741537,1,0,3,3,2013,4006.0,2261.0,2591.0,2214.0,3965.0
2013-03-05,CA_1,FOODS,2328,3.2741537,1,0,4,3,2013,2656.0,2026.0,1989.0,2252.0,3036.0
2013-03-06,CA_1,FOODS,2456,3.2741537,1,0,5,3,2013,2328.0,2036.0,2286.0,2283.0,2561.0
2013-03-07,CA_1,FOODS,2324,3.2741537,1,0,6,3,2013,2456.0,2105.0,2309.0,2442.0,2658.0
2013-03-08,CA_1,FOODS,2978,3.2741537,1,0,7,3,2013,2324.0,2699.0,2790.0,2849.0,2663.0
2013-03-09,CA_1,FOODS,3621,3.2844968,1,0,1,3,2013,2978.0,3680.0,3208.0,3843.0,2860.0
2013-03-10,CA_1,FOODS,3479,3.2844968,1,0,2,3,2013,3621.0,4006.0,3229.0,3969.0,4045.0
2013-03-11,CA_1,FOODS,2529,3.2844968,0,0,3,3,2013,3479.0,2656.0,2261.0,2885.0,4013.0
2013-03-12,CA_1,FOODS,2149,3.2844968,0,0,4,3,2013,2529.0,2328.0,2026.0,2165.0,2729.0
2013-03-13,CA_1,FOODS,1985,3.2844968,0,0,5,3,2013,2149.0,2456.0,2036.0,2541.0,2043.0
2013-03-14,CA_1,FOODS,2163,3.2844968,0,0,6,3,2013,1985.0,2324.0,2105.0,2045.0,2157.0
2013-03-15,CA_1,FOODS,2758,3.2844968,0,0,7,3,2013,2163.0,2978.0,2699.0,2765.0,2323.0
2013-03-16,CA_1,FOODS,3378,3.2789502,0,0,1,3,2013,2758.0,3621.0,3680.0,3350.0,2708.0
2013-03-17,CA_1,FOODS,3282,3.2789502,0,1,2,3,2013,3378.0,3479.0,4006.0,3282.0,3442.0
2013-03-18,CA_1,FOODS,2025,3.2789502,0,0,3,3,2013,3282.0,2529.0,2656.0,2591.0,3657.0
2013-03-19,CA_1,FOODS,1984,3.2789502,0,0,4,3,2013,2025.0,2149.0,2328.0,1989.0,2647.0
2013-03-20,CA_1,FOODS,2234,3.2789502,0,0,5,3,2013,1984.0,1985.0,2456.0,2286.0,2155.0
2013-03-21,CA_1,FOODS,2146,3.2789502,0,0,6,3,2013,2234.0,2163.0,2324.0,2309.0,2051.0
2013-03-22,CA_1,FOODS,2789,3.2789502,0,0,7,3,2013,2146.0,2758.0,2978.0,2790.0,2439.0
2013-03-23,CA_1,FOODS,3228,3.2744405,0,0,1,3,2013,2789.0,3378.0,3621.0,3208.0,2515.0
2013-03-24,CA_1,FOODS,3280,3.2744405,0,0,2,3,2013,3228.0,3282.0,3479.0,3229.0,3809.0
2013-03-25,CA_1,FOODS,2346,3.2744405,0,0,3,3,2013,3280.0,2025.0,2529.0,2261.0,3925.0
2013-03-26,CA_1,FOODS,2192,3.2744405,0,0,4,3,2013,2346.0,1984.0,2149.0,2026.0,2366.0
2013-03-27,CA_1,FOODS,2083,3.2744405,0,0,5,3,2013,2192.0,2234.0,1985.0,2036.0,2061.0
2013-03-28,CA_1,FOODS,2661,3.2744405,0,0,6,3,2013,2083.0,2146.0,2163.0,2105.0,1997.0
2013-03-29,CA_1,FOODS,3274,3.2744405,0,0,7,3,2013,2661.0,2789.0,2758.0,2699.0,1975.0
2013-03-30,CA_1,FOODS,4414,3.2639103,0,0,1,3,2013,3274.0,3228.0,3378.0,3680.0,3104.0
2013-03-31,CA_1,FOODS,3191,3.2639103,0,1,2,3,2013,4414.0,3280.0,3282.0,4006.0,3508.0
2013-04-01,CA_1,FOODS,2301,3.2639103,1,0,3,4,2013,3191.0,2346.0,2025.0,2656.0,3993.0
2013-04-02,CA_1,FOODS,2495,3.2639103,1,1,4,4,2013,2301.0,2192.0,1984.0,2328.0,2886.0
2013-04-03,CA_1,FOODS,2596,3.2639103,1,0,5,4,2013,2495.0,2083.0,2234.0,2456.0,3114.0
2013-04-04,CA_1,FOODS,2602,3.2639103,1,0,6,4,2013,2596.0,2661.0,2146.0,2324.0,2784.0
2013-04-05,CA_1,FOODS,2992,3.2639103,1,0,7,4,2013,2602.0,3274.0,2789.0,2978.0,3033.0
2013-04-06,CA_1,FOODS,3672,3.264314,1,0,1,4,2013,2992.0,4414.0,3228.0,3621.0,4053.0
2013-04-07,CA_1,FOODS,3852,3.264314,1,0,2,4,2013,3672.0,3191.0,3280.0,3479.0,4812.0
2013-04-08,CA_1,FOODS,2620,3.264314,1,0,3,4,2013,3852.0,2301.0,2346.0,2529.0,3169.0
2013-04-09,CA_1,FOODS,2550,3.264314,1,0,4,4,2013,2620.0,2495.0,2192.0,2149.0,3007.0
2013-04-10,CA_1,FOODS,2611,3.264314,1,0,5,4,2013,2550.0,2596.0,2083.0,1985.0,2903.0
2013-04-11,CA_1,FOODS,2513,3.264314,0,0,6,4,2013,2611.0,2602.0,2661.0,2163.0,2450.0
2013-04-12,CA_1,FOODS,2576,3.264314,0,0,7,4,2013,2513.0,2992.0,3274.0,2758.0,2377.0
2013-04-13,CA_1,FOODS,3255,3.259875,0,0,1,4,2013,2576.0,3672.0,4414.0,3378.0,2881.0
2013-04-14,CA_1,FOODS,3214,3.259875,0,0,2,4,2013,3255.0,3852.0,3191.0,3282.0,3868.0
2013-04-15,CA_1,FOODS,2310,3.259875,0,0,3,4,2013,3214.0,2620.0,2301.0,2025.0,3772.0
2013-04-16,CA_1,FOODS,1946,3.259875,0,0,4,4,2013,2310.0,2550.0,2495.0,1984.0,2351.0
2013-04-17,CA_1,FOODS,2128,3.259875,0,0,5,4,2013,1946.0,2611.0,2596.0,2234.0,2148.0
2013-04-18,CA_1,FOODS,2013,3.259875,0,0,6,4,2013,2128.0,2513.0,2602.0,2146.0,2012.0
2013-04-19,CA_1,FOODS,2680,3.259875,0,0,7,4,2013,2013.0,2576.0,2992.0,2789.0,2380.0
2013-04-20,CA_1,FOODS,3333,3.2617257,0,0,1,4,2013,2680.0,3255.0,3672.0,3228.0,3129.0
2013-04-21,CA_1,FOODS,3406,3.2617257,0,0,2,4,2013,3333.0,3214.0,3852.0,3280.0,3869.0
2013-04-22,CA_1,FOODS,2417,3.2617257,0,0,3,4,2013,3406.0,2310.0,2620.0,2346.0,3845.0
2013-04-23,CA_1,FOODS,1956,3.2617257,0,0,4,4,2013,2417.0,1946.0,2550.0,2192.0,2254.0
2013-04-24,CA_1,FOODS,2115,3.2617257,0,0,5,4,2013,1956.0,2128.0,2611.0,2083.0,2265.0
2013-04-25,CA_1,FOODS,2126,3.2617257,0,0,6,4,2013,2115.0,2013.0,2513.0,2661.0,2167.0
2013-04-26,CA_1,FOODS,2506,3.2617257,0,0,7,4,2013,2126.0,2680.0,2576.0,3274.0,2228.0
2013-04-27,CA_1,FOODS,3073,3.2634037,0,0,1,4,2013,2506.0,3333.0,3255.0,4414.0,2798.0
2013-04-28,CA_1,FOODS,3319,3.2634037,0,0,2,4,2013,3073.0,3406.0,3214.0,3191.0,3551.0
2013-04-29,CA_1,FOODS,2472,3.2634037,0,0,3,4,2013,3319.0,2417.0,2310.0,2301.0,3721.0
2013-04-30,CA_1,FOODS,2284,3.2634037,0,0,4,4,2013,2472.0,1956.0,1946.0,2495.0,2547.0
2013-05-01,CA_1,FOODS,2351,3.2634037,1,0,5,5,2013,2284.0,2115.0,2128.0,2596.0,2714.0
2013-05-02,CA_1,FOODS,2618,3.2634037,1,0,6,5,2013,2351.0,2126.0,2013.0,2602.0,2588.0
2013-05-03,CA_1,FOODS,3287,3.2634037,1,0,7,5,2013,2618.0,2506.0,2680.0,2992.0,2864.0
2013-05-04,CA_1,FOODS,3831,3.261772,1,0,1,5,2013,3287.0,3073.0,3333.0,3672.0,3153.0
2013-05-05,CA_1,FOODS,3792,3.261772,1,1,2,5,2013,3831.0,3319.0,3406.0,3852.0,3399.0
2013-05-06,CA_1,FOODS,3075,3.261772,1,0,3,5,2013,3792.0,2472.0,2417.0,2620.0,4314.0
2013-05-07,CA_1,FOODS,2636,3.261772,1,0,4,5,2013,3075.0,2284.0,1956.0,2550.0,3578.0
2013-05-08,CA_1,FOODS,2426,3.261772,1,0,5,5,2013,2636.0,2351.0,2115.0,2611.0,2841.0
2013-05-09,CA_1,FOODS,2629,3.261772,1,0,6,5,2013,2426.0,2618.0,2126.0,2513.0,2946.0
2013-05-10,CA_1,FOODS,3017,3.261772,1,0,7,5,2013,2629.0,3287.0,2506.0,2576.0,2947.0
2013-05-11,CA_1,FOODS,4200,3.2609282,0,0,1,5,2013,3017.0,3831.0,3073.0,3255.0,3515.0
2013-05-12,CA_1,FOODS,3265,3.2609282,0,1,2,5,2013,4200.0,3792.0,3319.0,3214.0,4519.0
2013-05-13,CA_1,FOODS,2591,3.2609282,0,0,3,5,2013,3265.0,3075.0,2472.0,2310.0,3435.0
2013-05-14,CA_1,FOODS,2359,3.2609282,0,0,4,5,2013,2591.0,2636.0,2284.0,1946.0,2739.0
2013-05-15,CA_1,FOODS,2360,3.2609282,0,0,5,5,2013,2359.0,2426.0,2351.0,2128.0,2710.0
2013-05-16,CA_1,FOODS,2549,3.2609282,0,0,6,5,2013,2360.0,2629.0,2618.0,2013.0,2799.0
2013-05-17,CA_1,FOODS,2835,3.2609282,0,0,7,5,2013,2549.0,3017.0,3287.0,2680.0,2630.0
2013-05-18,CA_1,FOODS,3162,3.2521932,0,0,1,5,2013,2835.0,4200.0,3831.0,3333.0,3261.0
2013-05-19,CA_1,FOODS,3774,3.2521932,0,0,2,5,2013,3162.0,3265.0,3792.0,3406.0,3941.0
2013-05-20,CA_1,FOODS,2657,3.2521932,0,0,3,5,2013,3774.0,2591.0,3075.0,2417.0,4367.0
2013-05-21,CA_1,FOODS,2451,3.2521932,0,0,4,5,2013,2657.0,2359.0,2636.0,1956.0,2725.0
2013-05-22,CA_1,FOODS,2269,3.2521932,0,0,5,5,2013,2451.0,2360.0,2426.0,2115.0,2144.0
2013-05-23,CA_1,FOODS,2466,3.2521932,0,0,6,5,2013,2269.0,2549.0,2629.0,2126.0,2205.0
2013-05-24,CA_1,FOODS,3010,3.2521932,0,0,7,5,2013,2466.0,2835.0,3017.0,2506.0,2560.0
2013-05-25,CA_1,FOODS,3182,3.2518404,0,0,1,5,2013,3010.0,3162.0,4200.0,3073.0,3248.0
2013-05-26,CA_1,FOODS,2976,3.2518404,0,0,2,5,2013,3182.0,3774.0,3265.0,3319.0,3645.0
2013-05-27,CA_1,FOODS,2985,3.2518404,0,1,3,5,2013,2976.0,2657.0,2591.0,2472.0,3437.0
2013-05-28,CA_1,FOODS,2300,3.2518404,0,0,4,5,2013,2985.0,2451.0,2359.0,2284.0,2975.0
2013-05-29,CA_1,FOODS,2110,3.2518404,0,0,5,5,2013,2300.0,2269.0,2360.0,2351.0,2312.0
2013-05-30,CA_1,FOODS,2321,3.2518404,0,0,6,5,2013,2110.0,2466.0,2549.0,2618.0,2122.0
2013-05-31,CA_1,FOODS,3095,3.2518404,0,0,7,5,2013,2321.0,3010.0,2835.0,3287.0,2545.0
2013-06-01,CA_1,FOODS,3856,3.2546449,1,0,1,6,2013,3095.0,3182.0,3162.0,3831.0,3423.0
2013-06-02,CA_1,FOODS,3982,3.2546449,1,0,2,6,2013,3856.0,2976.0,3774.0,3792.0,4243.0
2013-06-03,CA_1,FOODS,2966,3.2546449,1,0,3,6,2013,3982.0,2985.0,2657.0,3075.0,3943.0
2013-06-04,CA_1,FOODS,2694,3.2546449,1,0,4,6,2013,2966.0,2300.0,2451.0,2636.0,2942.0
2013-06-05,CA_1,FOODS,2842,3.2546449,1,0,5,6,2013,2694.0,2110.0,2269.0,2426.0,2888.0
2013-06-06,CA_1,FOODS,2120,3.2546449,1,1,6,6,2013,2842.0,2321.0,2466.0,2629.0,2619.0
2013-06-07,CA_1,FOODS,3358,3.2546449,1,0,7,6,2013,2120.0,3095.0,3010.0,3017.0,2873.0
2013-06-08,CA_1,FOODS,4011,3.2558463,1,0,1,6,2013,3358.0,3856.0,3182.0,4200.0,3455.0
2013-06-09,CA_1,FOODS,4186,3.2558463,1,0,2,6,2013,4011.0,3982.0,2976.0,3265.0,3720.0
2013-06-10,CA_1,FOODS,3336,3.2558463,1,0,3,6,2013,4186.0,2966.0,2985.0,2591.0,4110.0
2013-06-11,CA_1,FOODS,2612,3.2558463,0,0,4,6,2013,3336.0,2694.0,2300.0,2359.0,3200.0
2013-06-12,CA_1,FOODS,2649,3.2558463,0,0,5,6,2013,2612.0,2842.0,2110.0,2360.0,2907.0
2013-06-13,CA_1,FOODS,2738,3.2558463,0,0,6,6,2013,2649.0,2120.0,2321.0,2549.0,2772.0
2013-06-14,CA_1,FOODS,3523,3.2558463,0,0,7,6,2013,2738.0,3358.0,3095.0,2835.0,2806.0
2013-06-15,CA_1,FOODS,3936,3.2559655,0,0,1,6,2013,3523.0,4011.0,3856.0,3162.0,3485.0
2013-06-16,CA_1,FOODS,3373,3.2559655,0,1,2,6,2013,3936.0,4186.0,3982.0,3774.0,4185.0
2013-06-17,CA_1,FOODS,2624,3.2559655,0,0,3,6,2013,3373.0,3336.0,2966.0,2657.0,3518.0
2013-06-18,CA_1,FOODS,2530,3.2559655,0,0,4,6,2013,2624.0,2612.0,2694.0,2451.0,2719.0
2013-06-19,CA_1,FOODS,2246,3.2559655,0,0,5,6,2013,2530.0,2649.0,2842.0,2269.0,2610.0
2013-06-20,CA_1,FOODS,2567,3.2559655,0,1,6,6,2013,2246.0,2738.0,2120.0,2466.0,2439.0
2013-06-21,CA_1,FOODS,3308,3.2559655,0,0,7,6,2013,2567.0,3523.0,3358.0,3010.0,2498.0
2013-06-22,CA_1,FOODS,3766,3.2570198,0,0,1,6,2013,3308.0,3936.0,4011.0,3182.0,3494.0
2013-06-23,CA_1,FOODS,3790,3.2570198,0,0,2,6,2013,3766.0,3373.0,4186.0,2976.0,3436.0
2013-06-24,CA_1,FOODS,2659,3.2570198,0,0,3,6,2013,3790.0,2624.0,3336.0,2985.0,3962.0
2013-06-25,CA_1,FOODS,2298,3.2570198,0,0,4,6,2013,2659.0,2530.0,2612.0,2300.0,2670.0
2013-06-26,CA_1,FOODS,2637,3.2570198,0,0,5,6,2013,2298.0,2246.0,2649.0,2110.0,2311.0
2013-06-27,CA_1,FOODS,2610,3.2570198,0,0,6,6,2013,2637.0,2567.0,2738.0,2321.0,2195.0
2013-06-28,CA_1,FOODS,3651,3.2570198,0,0,7,6,2013,2610.0,3308.0,3523.0,3095.0,2660.0
2013-06-29,CA_1,FOODS,4075,3.256104,0,0,1,6,2013,3651.0,3766.0,3936.0,3856.0,3090.0
2013-06-30,CA_1,FOODS,4077,3.256104,0,0,2,6,2013,4075.0,3790.0,3373.0,3982.0,3783.0
2013-07-01,CA_1,FOODS,3672,3.256104,1,0,3,7,2013,4077.0,2659.0,2624.0,2966.0,4125.0
2013-07-02,CA_1,FOODS,3559,3.256104,1,0,4,7,2013,3672.0,2298.0,2530.0,2694.0,3093.0
2013-07-03,CA_1,FOODS,3874,3.256104,1,0,5,7,2013,3559.0,2637.0,2246.0,2842.0,3401.0
2013-07-04,CA_1,FOODS,3504,3.256104,1,1,6,7,2013,3874.0,2610.0,2567.0,2120.0,2744.0
2013-07-05,CA_1,FOODS,3799,3.256104,1,0,7,7,2013,3504.0,3651.0,3308.0,3358.0,2539.0
2013-07-06,CA_1,FOODS,3445,3.256999,1,0,1,7,2013,3799.0,4075.0,3766.0,4011.0,3280.0
2013-07-07,CA_1,FOODS,4336,3.256999,1,0,2,7,2013,3445.0,4077.0,3790.0,4186.0,3604.0
2013-07-08,CA_1,FOODS,3254,3.256999,1,0,3,7,2013,4336.0,3672.0,2659.0,3336.0,4070.0
2013-07-09,CA_1,FOODS,3081,3.256999,1,1,4,7,2013,3254.0,3559.0,2298.0,2612.0,3311.0
2013-07-10,CA_1,FOODS,3125,3.256999,1,0,5,7,2013,3081.0,3874.0,2637.0,2649.0,2902.0
2013-07-11,CA_1,FOODS,2888,3.256999,0,0,6,7,2013,3125.0,3504.0,2610.0,2738.0,2599.0
2013-07-12,CA_1,FOODS,3376,3.256999,0,0,7,7,2013,2888.0,3799.0,3651.0,3523.0,2710.0
2013-07-13,CA_1,FOODS,3725,3.2590714,0,0,1,7,2013,3376.0,3445.0,4075.0,3936.0,3133.0
2013-07-14,CA_1,FOODS,4179,3.2590714,0,0,2,7,2013,3725.0,4336.0,4077.0,3373.0,3543.0
2013-07-15,CA_1,FOODS,2888,3.2590714,0,0,3,7,2013,4179.0,3254.0,3672.0,2624.0,3651.0
2013-07-16,CA_1,FOODS,2719,3.2590714,0,0,4,7,2013,2888.0,3081.0,3559.0,2530.0,2539.0
2013-07-17,CA_1,FOODS,2728,3.2590714,0,0,5,7,2013,2719.0,3125.0,3874.0,2246.0,2499.0
2013-07-18,CA_1,FOODS,2828,3.2590714,0,0,6,7,2013,2728.0,2888.0,3504.0,2567.0,2468.0
2013-07-19,CA_1,FOODS,3203,3.2590714,0,0,7,7,2013,2828.0,3376.0,3799.0,3308.0,2511.0
2013-07-20,CA_1,FOODS,3799,3.2583234,0,0,1,7,2013,3203.0,3725.0,3445.0,3766.0,3337.0
2013-07-21,CA_1,FOODS,3908,3.2583234,0,0,2,7,2013,3799.0,4179.0,4336.0,3790.0,3713.0
2013-07-22,CA_1,FOODS,2777,3.2583234,0,0,3,7,2013,3908.0,2888.0,3254.0,2659.0,3753.0
2013-07-23,CA_1,FOODS,2714,3.2583234,0,0,4,7,2013,2777.0,2719.0,3081.0,2298.0,2522.0
2013-07-24,CA_1,FOODS,2661,3.2583234,0,0,5,7,2013,2714.0,2728.0,3125.0,2637.0,2411.0
2013-07-25,CA_1,FOODS,2598,3.2583234,0,0,6,7,2013,2661.0,2828.0,2888.0,2610.0,2329.0
2013-07-26,CA_1,FOODS,2925,3.2583234,0,0,7,7,2013,2598.0,3203.0,3376.0,3651.0,2680.0
2013-07-27,CA_1,FOODS,3239,3.2608476,0,0,1,7,2013,2925.0,3799.0,3725.0,4075.0,2823.0
2013-07-28,CA_1,FOODS,3786,3.2608476,0,0,2,7,2013,3239.0,3908.0,4179.0,4077.0,2849.0
2013-07-29,CA_1,FOODS,2743,3.2608476,0,0,3,7,2013,3786.0,2777.0,2888.0,3672.0,3148.0
2013-07-30,CA_1,FOODS,2660,3.2608476,0,0,4,7,2013,2743.0,2714.0,2719.0,3559.0,2450.0
2013-07-31,CA_1,FOODS,2504,3.2608476,0,0,5,7,2013,2660.0,2661.0,2728.0,3874.0,2452.0
2013-08-01,CA_1,FOODS,3135,3.2608476,1,0,6,8,2013,2504.0,2598.0,2828.0,3504.0,2762.0
2013-08-02,CA_1,FOODS,3769,3.2608476,1,0,7,8,2013,3135.0,2925.0,3203.0,3799.0,3156.0
2013-08-03,CA_1,FOODS,4222,3.2559595,1,0,1,8,2013,3769.0,3239.0,3799.0,3445.0,3327.0
2013-08-04,CA_1,FOODS,3836,3.2559595,1,0,2,8,2013,4222.0,3786.0,3908.0,4336.0,3870.0
2013-08-05,CA_1,FOODS,3378,3.2559595,1,0,3,8,2013,3836.0,2743.0,2777.0,3254.0,4253.0
2013-08-06,CA_1,FOODS,2980,3.2559595,1,0,4,8,2013,3378.0,2660.0,2714.0,3081.0,3440.0
2013-08-07,CA_1,FOODS,3263,3.2559595,1,0,5,8,2013,2980.0,2504.0,2661.0,3125.0,2904.0
2013-08-08,CA_1,FOODS,3124,3.2559595,1,1,6,8,2013,3263.0,3135.0,2598.0,2888.0,3037.0
2013-08-09,CA_1,FOODS,3514,3.2559595,1,0,7,8,2013,3124.0,3769.0,2925.0,3376.0,2986.0
2013-08-10,CA_1,FOODS,4744,3.254831,1,0,1,8,2013,3514.0,4222.0,3239.0,3725.0,3596.0
2013-08-11,CA_1,FOODS,4688,3.254831,0,0,2,8,2013,4744.0,3836.0,3786.0,4179.0,4265.0
2013-08-12,CA_1,FOODS,3392,3.254831,0,0,3,8,2013,4688.0,3378.0,2743.0,2888.0,3958.0
